InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
558340,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22627,MINT KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22626,BLACK KITCHEN SCALES,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22526,WHEELBARROW FOR CHILDREN ,1,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22430,ENAMEL WATERING CAN CREAM,1,2011-06-28 14:01:00,0.0,,United Kingdom
558342,20731,,1,2011-06-28 14:36:00,0.0,,United Kingdom
559503,21763,,1,2011-07-08 15:06:00,0.0,,United Kingdom
559603,79337,,1,2011-07-11 11:27:00,0.0,,United Kingdom
560388,21635,,1,2011-07-18 13:12:00,0.0,,United Kingdom
560389,37444A,,1,2011-07-18 13:13:00,0.0,,United Kingdom
560404,21472,,1,2011-07-18 14:20:00,0.0,,United Kingdom
560405,22080,,1,2011-07-18 14:20:00,0.0,,United Kingdom
560406,22088,,1,2011-07-18 14:21:00,0.0,,United Kingdom
560889,84789,,1,2011-07-21 16:42:00,0.0,,United Kingdom
560890,84402B,,1,2011-07-21 16:43:00,0.0,,United Kingdom
561660,22502,,1,2011-07-28 16:18:00,0.0,,United Kingdom
561674,21445,,1,2011-07-28 17:20:00,0.0,,United Kingdom
562134,22722,,1,2011-08-03 09:50:00,0.0,,United Kingdom
562135,84847,,1,2011-08-03 09:50:00,0.0,,United Kingdom
563101,22084,,1,2011-08-12 10:07:00,0.0,,United Kingdom
563102,21359,,1,2011-08-12 10:07:00,0.0,,United Kingdom
563445,85049D,,1,2011-08-16 14:18:00,0.0,,United Kingdom
564220,20684,,1,2011-08-24 09:34:00,0.0,,United Kingdom
564530,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21172,PARTY METAL SIGN ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21116,OWL DOORSTOP,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22692,DOORMAT WELCOME TO OUR HOME,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22366,DOORMAT AIRMAIL ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22365,DOORMAT RESPECTABLE HOUSE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22363,GLASS JAR MARMALADE ,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22359,GLASS JAR KINGS CHOICE,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22357,KINGS CHOICE BISCUIT TIN,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21899,GARAGE KEY FOB,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21900,"KEY FOB , SHED",1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21901,"KEY FOB , BACK DOOR ",1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,21452,TOADSTOOL MONEY BOX,1,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-08-25 14:57:00,0.0,,United Kingdom
564924,21272,,1,2011-08-31 12:44:00,0.0,,United Kingdom
564925,21662,,1,2011-08-31 12:45:00,0.0,,United Kingdom
564928,35966,,1,2011-08-31 12:46:00,0.0,,United Kingdom
564929,37501,,1,2011-08-31 12:46:00,0.0,,United Kingdom
565081,21067,,1,2011-09-01 09:03:00,0.0,,United Kingdom
565368,21784,,1,2011-09-02 14:59:00,0.0,,United Kingdom
565369,37342,,1,2011-09-02 15:02:00,0.0,,United Kingdom
565544,84989A,,1,2011-09-05 12:09:00,0.0,,United Kingdom
565545,20973,,1,2011-09-05 12:09:00,0.0,,United Kingdom
565797,47570B,,1,2011-09-07 10:15:00,0.0,,United Kingdom
565798,85232D,,1,2011-09-07 10:15:00,0.0,,United Kingdom
566064,22355,test,1,2011-09-08 15:53:00,0.0,,United Kingdom
566065,84660C,,1,2011-09-08 16:14:00,0.0,,United Kingdom
566323,22035,,1,2011-09-12 12:02:00,0.0,,United Kingdom
566324,22035,taig adjust,1,2011-09-12 12:03:00,0.0,,United Kingdom
566478,23084,for online retail orders,1,2011-09-13 09:03:00,0.0,,United Kingdom
566493,23284,,1,2011-09-13 10:52:00,0.0,,United Kingdom
566982,85049B,Amazon,1,2011-09-16 10:15:00,0.0,,United Kingdom
566983,23084,Amazon,1,2011-09-16 10:16:00,0.0,,United Kingdom
567926,84877D,found,1,2011-09-22 17:27:00,0.0,,United Kingdom
568092,23134,,1,2011-09-23 14:42:00,0.0,,United Kingdom
569934,85049D,,1,2011-10-06 17:51:00,0.0,,United Kingdom
569935,90209B,,1,2011-10-06 17:52:00,0.0,,United Kingdom
569937,90209C,,1,2011-10-06 17:52:00,0.0,,United Kingdom
571722,22062,,1,2011-10-18 17:30:00,0.0,,United Kingdom
571731,21911,,1,2011-10-19 09:51:00,0.0,,United Kingdom
572239,84247E,,1,2011-10-21 15:15:00,0.0,,United Kingdom
572510,20967,Amazon Adjustment,1,2011-10-24 14:27:00,0.0,,United Kingdom
572698,82613A,Amazon,1,2011-10-25 14:25:00,0.0,,United Kingdom
572700,72818,,1,2011-10-25 14:26:00,0.0,,United Kingdom
572740,22687,adjustment,1,2011-10-25 15:45:00,0.0,,United Kingdom
573169,35600A,Found by jackie,1,2011-10-28 09:56:00,0.0,,United Kingdom
573488,23400,,1,2011-10-31 11:47:00,0.0,,United Kingdom
573987,21349,check,1,2011-11-02 11:14:00,0.0,,United Kingdom
573988,22925,check,1,2011-11-02 11:14:00,0.0,,United Kingdom
573990,22606,check,1,2011-11-02 11:18:00,0.0,,United Kingdom
574101,22180,,1,2011-11-03 10:27:00,0.0,,United Kingdom
574133,21071,,1,2011-11-03 11:00:00,0.0,,United Kingdom
575748,23298,SPOTTY BUNTING,1,2011-11-11 10:21:00,0.0,,United Kingdom
576594,21394,,1,2011-11-15 14:55:00,0.0,,United Kingdom
576619,21054,,1,2011-11-15 17:01:00,0.0,,United Kingdom
576620,16207A,,1,2011-11-15 17:02:00,0.0,,United Kingdom
576662,22570,,1,2011-11-16 11:19:00,0.0,,United Kingdom
577251,72802C,,1,2011-11-18 12:18:00,0.0,,United Kingdom
577829,85231G,amazon,1,2011-11-22 09:55:00,0.0,,United Kingdom
577971,22606,,1,2011-11-22 12:12:00,0.0,,United Kingdom
577972,84663A,,1,2011-11-22 12:13:00,0.0,,United Kingdom
578336,23579,,1,2011-11-24 09:06:00,0.0,,United Kingdom
578337,23348,,1,2011-11-24 09:07:00,0.0,,United Kingdom
578338,22125,,1,2011-11-24 09:07:00,0.0,,United Kingdom
578693,21811,,1,2011-11-25 09:38:00,0.0,,United Kingdom
578700,72807A,AMAZON,1,2011-11-25 10:49:00,0.0,,United Kingdom
578930,22848,AMAZON,1,2011-11-27 12:39:00,0.0,,United Kingdom
579275,22176,amazon,1,2011-11-29 10:02:00,0.0,,United Kingdom
580145,22925,AMAZON,1,2011-12-02 10:03:00,0.0,,United Kingdom
580366,DOT,DOTCOM POSTAGE,1,2011-12-02 16:38:00,0.0,,United Kingdom
580390,21888,Amazon,1,2011-12-04 10:37:00,0.0,,United Kingdom
580391,21868,Amazon,1,2011-12-04 10:42:00,0.0,,United Kingdom
580609,22927,Amazon,1,2011-12-05 11:41:00,0.0,,United Kingdom
580743,47591B,,1,2011-12-06 09:30:00,0.0,,United Kingdom
537534,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22686,FRENCH BLUE METAL DOOR SIGN No,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22501,PICNIC BASKET WICKER LARGE,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22202,MILK PAN PINK POLKADOT,2,2010-12-07 11:48:00,0.0,,United Kingdom
537534,21531,RED RETROSPOT SUGAR JAM BOWL,2,2010-12-07 11:48:00,0.0,,United Kingdom
537876,84977,,2,2010-12-08 18:08:00,0.0,,United Kingdom
538134,20878,,2,2010-12-09 15:56:00,0.0,,United Kingdom
538135,21186,,2,2010-12-09 15:56:00,0.0,,United Kingdom
538136,37509,,2,2010-12-09 15:57:00,0.0,,United Kingdom
538137,62095B,,2,2010-12-09 15:57:00,0.0,,United Kingdom
538138,72814,,2,2010-12-09 15:57:00,0.0,,United Kingdom
538139,84802A,,2,2010-12-09 15:57:00,0.0,,United Kingdom
538141,22218,,2,2010-12-09 15:58:00,0.0,,United Kingdom
538359,35958,,2,2010-12-10 16:29:00,0.0,,United Kingdom
539750,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2010-12-21 15:40:00,0.0,,United Kingdom
539856,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,20724,RED RETROSPOT CHARLOTTE BAG,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,84692,BOX OF 24 COCKTAIL PARASOLS,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,48194,DOORMAT HEARTS,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22690,DOORMAT HOME SWEET HOME BLUE ,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22685,FRENCH BLUE METAL DOOR SIGN 0,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22686,FRENCH BLUE METAL DOOR SIGN No,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22683,FRENCH BLUE METAL DOOR SIGN 8,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22679,FRENCH BLUE METAL DOOR SIGN 4,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22678,FRENCH BLUE METAL DOOR SIGN 3,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22426,ENAMEL WASH BOWL CREAM,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2010-12-22 14:41:00,0.0,,United Kingdom
539856,21888,BINGO SET,2,2010-12-22 14:41:00,0.0,,United Kingdom
539998,84675,,2,2011-01-04 10:16:00,0.0,,United Kingdom
540018,90112,,2,2011-01-04 12:07:00,0.0,,United Kingdom
540832,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-01-11 14:42:00,0.0,,United Kingdom
542510,21667,,2,2011-01-28 12:07:00,0.0,,United Kingdom
542512,22830,,2,2011-01-28 12:07:00,0.0,,United Kingdom
542513,75013B,,2,2011-01-28 12:08:00,0.0,,United Kingdom
542965,35400,,2,2011-02-02 11:22:00,0.0,,United Kingdom
545176,22374,AIRLINE BAG VINTAGE JET SET RED,2,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22359,GLASS JAR KINGS CHOICE,2,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22676,FRENCH BLUE METAL DOOR SIGN 1,2,2011-02-28 14:19:00,0.0,,United Kingdom
546933,85099B,JUMBO BAG RED RETROSPOT,2,2011-03-18 11:02:00,0.0,,United Kingdom
546933,48184,DOORMAT ENGLISH ROSE ,2,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22683,FRENCH BLUE METAL DOOR SIGN 8,2,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22364,GLASS JAR DIGESTIVE BISCUITS,2,2011-03-18 11:02:00,0.0,,United Kingdom
546933,21556,CERAMIC STRAWBERRY MONEY BOX,2,2011-03-18 11:02:00,0.0,,United Kingdom
547527,21826,,2,2011-03-23 15:04:00,0.0,,United Kingdom
547528,84840,,2,2011-03-23 15:05:00,0.0,,United Kingdom
547533,84968B,,2,2011-03-23 15:06:00,0.0,,United Kingdom
547557,22866,,2,2011-03-23 16:53:00,0.0,,United Kingdom
548161,20734,,2,2011-03-29 13:40:00,0.0,,United Kingdom
548224,47593A,,2,2011-03-30 10:23:00,0.0,,United Kingdom
548261,90104,,2,2011-03-30 11:19:00,0.0,,United Kingdom
548539,90005A,,2,2011-03-31 17:37:00,0.0,,United Kingdom
549034,16248B,,2,2011-04-05 17:08:00,0.0,,United Kingdom
550929,22470,,2,2011-04-21 14:41:00,0.0,,United Kingdom
550930,22988,,2,2011-04-21 14:41:00,0.0,,United Kingdom
550951,84531A,returned,2,2011-04-21 16:15:00,0.0,,United Kingdom
550952,84531B,returned,2,2011-04-21 16:16:00,0.0,,United Kingdom
551304,48189,adjustment,2,2011-04-27 14:56:00,0.0,,United Kingdom
551694,47589,,2,2011-05-03 13:36:00,0.0,,United Kingdom
551900,20778,,2,2011-05-05 10:45:00,0.0,,United Kingdom
552527,20964,,2,2011-05-09 16:48:00,0.0,,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22676,FRENCH BLUE METAL DOOR SIGN 1,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22637,PIGGY BANK RETROSPOT ,2,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22514,CHILDS GARDEN SPADE BLUE,2,2011-05-17 14:35:00,0.0,,United Kingdom
553539,21116,OWL DOORSTOP,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22679,FRENCH BLUE METAL DOOR SIGN 4,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22677,FRENCH BLUE METAL DOOR SIGN 2,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22685,FRENCH BLUE METAL DOOR SIGN 0,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22515,CHILDS GARDEN SPADE PINK,2,2011-05-17 15:27:00,0.0,,United Kingdom
553539,22430,ENAMEL WATERING CAN CREAM,2,2011-05-17 15:27:00,0.0,,United Kingdom
553717,22087,,2,2011-05-18 16:07:00,0.0,,United Kingdom
553728,21324,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553729,82599,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553745,84760S,,2,2011-05-19 09:46:00,0.0,,United Kingdom
554831,84906,,2,2011-05-26 15:22:00,0.0,,United Kingdom
554962,84691,,2,2011-05-27 15:24:00,0.0,,United Kingdom
556291,79164,,2,2011-06-10 09:24:00,0.0,,United Kingdom
556933,22783,,2,2011-06-15 15:42:00,0.0,,United Kingdom
556946,37444A,,2,2011-06-15 16:55:00,0.0,,United Kingdom
556951,20975,,2,2011-06-15 16:57:00,0.0,,United Kingdom
557138,21095,,2,2011-06-17 09:33:00,0.0,,United Kingdom
557139,35965,,2,2011-06-17 09:34:00,0.0,,United Kingdom
558340,21556,CERAMIC STRAWBERRY MONEY BOX,2,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22683,FRENCH BLUE METAL DOOR SIGN 8,2,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22678,FRENCH BLUE METAL DOOR SIGN 3,2,2011-06-28 14:01:00,0.0,,United Kingdom
560402,21067,,2,2011-07-18 14:19:00,0.0,,United Kingdom
560819,21686,,2,2011-07-21 10:53:00,0.0,,United Kingdom
561652,84847,,2,2011-07-28 15:50:00,0.0,,United Kingdom
563105,22194,,2,2011-08-12 10:15:00,0.0,,United Kingdom
563449,85152,,2,2011-08-16 14:28:00,0.0,,United Kingdom
564530,22686,FRENCH BLUE METAL DOOR SIGN No,2,2011-08-25 14:57:00,0.0,,United Kingdom
564923,21868,,2,2011-08-31 12:44:00,0.0,,United Kingdom
564927,23175,,2,2011-08-31 12:45:00,0.0,,United Kingdom
566476,23084,add stock to allocate online orders,2,2011-09-13 09:01:00,0.0,,United Kingdom
567208,35597D,,2,2011-09-19 11:01:00,0.0,,United Kingdom
568085,84912A,,2,2011-09-23 14:39:00,0.0,,United Kingdom
569929,22084,,2,2011-10-06 17:50:00,0.0,,United Kingdom
569930,35914,,2,2011-10-06 17:50:00,0.0,,United Kingdom
570065,22688,,2,2011-10-07 11:07:00,0.0,,United Kingdom
570263,23412,,2,2011-10-10 10:00:00,0.0,,United Kingdom
570520,23412,,2,2011-10-11 10:43:00,0.0,,United Kingdom
571721,21738,,2,2011-10-18 17:30:00,0.0,,United Kingdom
572537,37327,,2,2011-10-24 16:09:00,0.0,,United Kingdom
572716,22829,,2,2011-10-25 14:46:00,0.0,,United Kingdom
572731,35914,,2,2011-10-25 15:20:00,0.0,,United Kingdom
573984,16207A,check,2,2011-11-02 11:09:00,0.0,,United Kingdom
573985,22848,check,2,2011-11-02 11:09:00,0.0,,United Kingdom
573989,23091,check,2,2011-11-02 11:14:00,0.0,,United Kingdom
577265,23268,,2,2011-11-18 12:33:00,0.0,,United Kingdom
577961,23268,,2,2011-11-22 12:11:00,0.0,,United Kingdom
577964,37489A,,2,2011-11-22 12:11:00,0.0,,United Kingdom
577966,85045,,2,2011-11-22 12:12:00,0.0,,United Kingdom
577968,85135B,,2,2011-11-22 12:12:00,0.0,,United Kingdom
578360,84971L,,2,2011-11-24 10:36:00,0.0,,United Kingdom
579272,22812,,2,2011-11-29 10:00:00,0.0,,United Kingdom
536553,37461,,3,2010-12-01 14:35:00,0.0,,United Kingdom
537534,48184,DOORMAT ENGLISH ROSE ,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22683,FRENCH BLUE METAL DOOR SIGN 8,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22624,IVORY KITCHEN SCALES,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22524,CHILDRENS GARDEN GLOVES BLUE,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22428,ENAMEL FIRE BUCKET CREAM,3,2010-12-07 11:48:00,0.0,,United Kingdom
537534,22362,GLASS JAR PEACOCK BATH SALTS,3,2010-12-07 11:48:00,0.0,,United Kingdom
538132,84773,,3,2010-12-09 15:56:00,0.0,,United Kingdom
538133,85018C,,3,2010-12-09 15:56:00,0.0,,United Kingdom
539856,22682,FRENCH BLUE METAL DOOR SIGN 7,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22626,BLACK KITCHEN SCALES,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22624,IVORY KITCHEN SCALES,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22525,CHILDRENS GARDEN GLOVES PINK,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22374,AIRLINE BAG VINTAGE JET SET RED,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22375,AIRLINE BAG VINTAGE JET SET BROWN,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,22371,AIRLINE BAG VINTAGE TOKYO 78,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,21539,RED RETROSPOT BUTTER DISH,3,2010-12-22 14:41:00,0.0,,United Kingdom
539856,21258,VICTORIAN SEWING BOX LARGE,3,2010-12-22 14:41:00,0.0,,United Kingdom
542509,85049B,,3,2011-01-28 12:07:00,0.0,,United Kingdom
542784,84795C,,3,2011-02-01 10:04:00,0.0,,United Kingdom
543267,35645,,3,2011-02-04 17:24:00,0.0,,United Kingdom
543268,84306,,3,2011-02-04 17:24:00,0.0,,United Kingdom
545176,22357,KINGS CHOICE BISCUIT TIN,3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,20652,BLUE POLKADOT LUGGAGE TAG ,3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,20615,BLUE POLKADOT PASSPORT COVER,3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,37333,"RETRO ""TEA FOR ONE"" ",3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22689,DOORMAT MERRY CHRISTMAS RED ,3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22681,FRENCH BLUE METAL DOOR SIGN 6,3,2011-02-28 14:19:00,0.0,,United Kingdom
545176,22475,SKULL DESIGN TV DINNER TRAY,3,2011-02-28 14:19:00,0.0,,United Kingdom
546933,22686,FRENCH BLUE METAL DOOR SIGN No,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22682,FRENCH BLUE METAL DOOR SIGN 7,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22680,FRENCH BLUE METAL DOOR SIGN 5,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22684,FRENCH BLUE METAL DOOR SIGN 9,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22625,RED KITCHEN SCALES,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22430,ENAMEL WATERING CAN CREAM,3,2011-03-18 11:02:00,0.0,,United Kingdom
546933,22631,CIRCUS PARADE LUNCH BOX ,3,2011-03-18 11:02:00,0.0,,United Kingdom
547525,21258,,3,2011-03-23 15:04:00,0.0,,United Kingdom
547526,22627,,3,2011-03-23 15:04:00,0.0,,United Kingdom
547530,22764,,3,2011-03-23 15:05:00,0.0,,United Kingdom
547929,21393,,3,2011-03-28 14:00:00,0.0,,United Kingdom
548538,90082B,,3,2011-03-31 17:36:00,0.0,,United Kingdom
548681,72800D,,3,2011-04-01 16:43:00,0.0,,United Kingdom
549166,44265,,3,2011-04-06 17:21:00,0.0,,United Kingdom
549497,21527,,3,2011-04-08 15:06:00,0.0,,United Kingdom
550928,22867,,3,2011-04-21 14:41:00,0.0,,United Kingdom
550947,21319,adjustment,3,2011-04-21 15:55:00,0.0,,United Kingdom
551458,22451,,3,2011-04-28 16:04:00,0.0,,United Kingdom
553521,22682,FRENCH BLUE METAL DOOR SIGN 7,3,2011-05-17 14:35:00,0.0,,United Kingdom
553716,37444A,,3,2011-05-18 16:07:00,0.0,,United Kingdom
554378,20975,,3,2011-05-24 11:35:00,0.0,,United Kingdom
554830,21904,,3,2011-05-26 15:22:00,0.0,,United Kingdom
556945,21614,,3,2011-06-15 16:55:00,0.0,,United Kingdom
557137,85141,,3,2011-06-17 09:32:00,0.0,,United Kingdom
558340,22357,KINGS CHOICE BISCUIT TIN,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,48184,DOORMAT ENGLISH ROSE ,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-06-28 14:01:00,0.0,,United Kingdom
558340,22515,CHILDS GARDEN SPADE PINK,3,2011-06-28 14:01:00,0.0,,United Kingdom
558346,35965,,3,2011-06-28 14:45:00,0.0,,United Kingdom
558369,21082,found,3,2011-06-28 15:40:00,0.0,,United Kingdom
559604,22084,,3,2011-07-11 11:27:00,0.0,,United Kingdom
561490,21275,,3,2011-07-27 13:54:00,0.0,,United Kingdom
563106,21658,,3,2011-08-12 10:15:00,0.0,,United Kingdom
564530,22683,FRENCH BLUE METAL DOOR SIGN 8,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22681,FRENCH BLUE METAL DOOR SIGN 6,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22679,FRENCH BLUE METAL DOOR SIGN 4,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22627,MINT KITCHEN SCALES,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22685,FRENCH BLUE METAL DOOR SIGN 0,3,2011-08-25 14:57:00,0.0,,United Kingdom
564530,22676,FRENCH BLUE METAL DOOR SIGN 1,3,2011-08-25 14:57:00,0.0,,United Kingdom
567152,35598C,found,3,2011-09-16 15:58:00,0.0,,United Kingdom
568053,90209C,,3,2011-09-23 12:44:00,0.0,,United Kingdom
569083,23084,,3,2011-09-30 11:56:00,0.0,,United Kingdom
569375,22829,,3,2011-10-03 16:29:00,0.0,,United Kingdom
571720,85211,,3,2011-10-18 17:29:00,0.0,,United Kingdom
573255,85135B,check,3,2011-10-28 12:18:00,0.0,,United Kingdom
573983,82600,check,3,2011-11-02 11:08:00,0.0,,United Kingdom
574073,23579,,3,2011-11-02 15:15:00,0.0,,United Kingdom
576675,37327,adjustment,3,2011-11-16 12:01:00,0.0,,United Kingdom
577264,85125,,3,2011-11-18 12:32:00,0.0,,United Kingdom
577954,17136A,check,3,2011-11-22 12:10:00,0.0,,United Kingdom
577956,21145,,3,2011-11-22 12:10:00,0.0,,United Kingdom
539856,22428,ENAMEL FIRE BUCKET CREAM,4,2010-12-22 14:41:00,0.0,,United Kingdom
542516,71477,,4,2011-01-28 12:08:00,0.0,,United Kingdom
542783,21690,,4,2011-02-01 10:02:00,0.0,,United Kingdom
543386,16207B,,4,2011-02-08 09:22:00,0.0,,United Kingdom
545176,22625,RED KITCHEN SCALES,4,2011-02-28 14:19:00,0.0,,United Kingdom
546026,90200C,,4,2011-03-08 17:43:00,0.0,,United Kingdom
546933,22679,FRENCH BLUE METAL DOOR SIGN 4,4,2011-03-18 11:02:00,0.0,,United Kingdom
547343,77101A,,4,2011-03-22 11:54:00,0.0,,United Kingdom
547348,85206A,,4,2011-03-22 11:57:00,0.0,,United Kingdom
547524,22451,,4,2011-03-23 15:03:00,0.0,,United Kingdom
548638,21258,,4,2011-04-01 12:34:00,0.0,,United Kingdom
550983,22866,,4,2011-04-21 17:34:00,0.0,,United Kingdom
550985,22777,,4,2011-04-21 17:40:00,0.0,,United Kingdom
553521,22679,FRENCH BLUE METAL DOOR SIGN 4,4,2011-05-17 14:35:00,0.0,,United Kingdom
553521,22677,FRENCH BLUE METAL DOOR SIGN 2,4,2011-05-17 14:35:00,0.0,,United Kingdom
553539,22676,FRENCH BLUE METAL DOOR SIGN 1,4,2011-05-17 15:27:00,0.0,,United Kingdom
553688,22078,,4,2011-05-18 14:05:00,0.0,,United Kingdom
554352,22720,,4,2011-05-24 08:57:00,0.0,,United Kingdom
