InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537870,21486,,-77,2010-12-08 17:08:00,0.0,,United Kingdom
546672,85206A,,-77,2011-03-15 15:47:00,0.0,,United Kingdom
553659,20967,,-77,2011-05-18 11:47:00,0.0,,United Kingdom
565049,21907,,-77,2011-08-31 17:09:00,0.0,,United Kingdom
573259,85136A,damages,-77,2011-10-28 12:20:00,0.0,,United Kingdom
548378,22052,,-75,2011-03-30 16:41:00,0.0,,United Kingdom
549164,16169P,,-75,2011-04-06 17:20:00,0.0,,United Kingdom
554488,84913A,,-75,2011-05-24 13:35:00,0.0,,United Kingdom
570110,22570,?,-74,2011-10-07 12:27:00,0.0,,United Kingdom
576250,71279,damages,-74,2011-11-14 13:50:00,0.0,,United Kingdom
571115,82567,,-73,2011-10-13 17:40:00,0.0,,United Kingdom
580378,22792,damages,-73,2011-12-02 17:56:00,0.0,,United Kingdom
565275,90209C,,-72,2011-09-02 11:08:00,0.0,,United Kingdom
554023,82613B,,-71,2011-05-20 13:20:00,0.0,,United Kingdom
572516,22336,damaged,-71,2011-10-24 14:45:00,0.0,,United Kingdom
537005,21692,,-70,2010-12-03 15:35:00,0.0,,United Kingdom
537364,21027,,-70,2010-12-06 12:36:00,0.0,,United Kingdom
537455,22155,,-70,2010-12-07 09:31:00,0.0,,United Kingdom
538047,21429,,-70,2010-12-09 13:13:00,0.0,,United Kingdom
542368,85188B,,-70,2011-01-27 12:59:00,0.0,,United Kingdom
545554,22988,,-70,2011-03-03 15:12:00,0.0,,United Kingdom
547333,22791,,-70,2011-03-22 11:43:00,0.0,,United Kingdom
548897,47570B,,-70,2011-04-04 16:22:00,0.0,,United Kingdom
549038,84569D,,-70,2011-04-05 17:10:00,0.0,,United Kingdom
549132,20756,,-70,2011-04-06 15:22:00,0.0,,United Kingdom
551663,84548,,-70,2011-05-03 12:34:00,0.0,,United Kingdom
559398,21169,,-70,2011-07-08 10:48:00,0.0,,United Kingdom
568545,22548,,-70,2011-09-27 14:34:00,0.0,,United Kingdom
569394,21163,,-70,2011-10-03 17:16:00,0.0,,United Kingdom
573463,17012B,check,-70,2011-10-31 10:56:00,0.0,,United Kingdom
573547,84818,damages,-70,2011-10-31 13:21:00,0.0,,United Kingdom
578840,22142,check,-70,2011-11-25 15:54:00,0.0,,United Kingdom
537017,47556B,,-69,2010-12-03 15:41:00,0.0,,United Kingdom
569379,16015,,-69,2011-10-03 16:33:00,0.0,,United Kingdom
550908,20827,damages,-68,2011-04-21 12:39:00,0.0,,United Kingdom
568406,18094C,,-67,2011-09-27 10:37:00,0.0,,United Kingdom
573726,72817,check,-67,2011-10-31 17:18:00,0.0,,United Kingdom
548398,22482,,-66,2011-03-30 17:24:00,0.0,,United Kingdom
559792,21067,,-66,2011-07-12 12:31:00,0.0,,United Kingdom
563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom
565048,84976,,-66,2011-08-31 17:06:00,0.0,,United Kingdom
550800,22458,Missing,-65,2011-04-20 14:48:00,0.0,,United Kingdom
554021,20886,,-65,2011-05-20 13:18:00,0.0,,United Kingdom
554318,84535A,,-65,2011-05-23 15:30:00,0.0,,United Kingdom
557031,21447,,-65,2011-06-16 13:31:00,0.0,,United Kingdom
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom
576367,23071,damages,-65,2011-11-14 18:31:00,0.0,,United Kingdom
541600,22866,,-64,2011-01-19 16:48:00,0.0,,United Kingdom
543827,84406B,incorrectly made-thrown away.,-64,2011-02-14 09:44:00,0.0,,United Kingdom
575714,85125,check,-64,2011-11-10 17:55:00,0.0,,United Kingdom
576763,23035,check,-64,2011-11-16 13:09:00,0.0,,United Kingdom
546147,21320,broken,-63,2011-03-09 16:42:00,0.0,,United Kingdom
549165,35815P,,-63,2011-04-06 17:20:00,0.0,,United Kingdom
554313,21144,,-63,2011-05-23 15:28:00,0.0,,United Kingdom
567059,22452,,-63,2011-09-16 11:41:00,0.0,,United Kingdom
575704,21843,smashed,-63,2011-11-10 17:00:00,0.0,,United Kingdom
577123,23288,check,-63,2011-11-17 18:34:00,0.0,,United Kingdom
577999,21018,damaged,-63,2011-11-22 12:29:00,0.0,,United Kingdom
549010,21684,,-62,2011-04-05 14:39:00,0.0,,United Kingdom
553743,21318,,-62,2011-05-19 09:44:00,0.0,,United Kingdom
567060,22445,,-62,2011-09-16 11:41:00,0.0,,United Kingdom
574581,23187,check,-62,2011-11-04 17:45:00,0.0,,United Kingdom
574583,22892,check,-62,2011-11-04 17:46:00,0.0,,United Kingdom
540987,17011A,,-61,2011-01-12 16:15:00,0.0,,United Kingdom
545549,15058B,,-61,2011-03-03 15:10:00,0.0,,United Kingdom
549030,84520B,,-61,2011-04-05 17:03:00,0.0,,United Kingdom
556884,22698,,-61,2011-06-15 12:27:00,0.0,,United Kingdom
570403,47574A,check,-61,2011-10-10 12:45:00,0.0,,United Kingdom
540119,22865,,-60,2011-01-05 10:07:00,0.0,,United Kingdom
548380,22127,Dotcom sold in 6's,-60,2011-03-30 16:44:00,0.0,,United Kingdom
548693,22720,,-60,2011-04-01 17:25:00,0.0,,United Kingdom
549348,84251B,,-60,2011-04-08 11:13:00,0.0,,United Kingdom
565052,21179,,-60,2011-08-31 17:11:00,0.0,,United Kingdom
569886,90191,??,-60,2011-10-06 15:24:00,0.0,,United Kingdom
572685,23032,damages,-60,2011-10-25 14:01:00,0.0,,United Kingdom
576767,22339,check,-60,2011-11-16 13:12:00,0.0,,United Kingdom
542225,85096,label mix up,-59,2011-01-26 13:10:00,0.0,,United Kingdom
555387,22276,,-59,2011-06-02 15:30:00,0.0,,United Kingdom
558033,84876B,,-59,2011-06-24 12:15:00,0.0,,United Kingdom
562352,21735,damages,-59,2011-08-04 13:12:00,0.0,,United Kingdom
573490,85035A,CHECK,-59,2011-10-31 11:55:00,0.0,,United Kingdom
554276,22966,,-58,2011-05-23 13:19:00,0.0,,United Kingdom
541882,48185,?,-57,2011-01-24 10:54:00,0.0,,United Kingdom
543654,22525,,-57,2011-02-11 10:29:00,0.0,,United Kingdom
555506,21397,damaged,-57,2011-06-03 16:03:00,0.0,,United Kingdom
576407,47590B,check,-57,2011-11-15 11:18:00,0.0,,United Kingdom
577122,23348,sold with wrong barcode,-57,2011-11-17 18:33:00,0.0,,United Kingdom
577836,21888,check,-57,2011-11-22 10:26:00,0.0,,United Kingdom
552219,22073,,-56,2011-05-06 15:16:00,0.0,,United Kingdom
552766,22084,,-56,2011-05-11 11:41:00,0.0,,United Kingdom
578474,72807A,damages,-56,2011-11-24 12:44:00,0.0,,United Kingdom
549528,21422,,-55,2011-04-08 16:44:00,0.0,,United Kingdom
581205,20893,damages,-55,2011-12-07 18:32:00,0.0,,United Kingdom
540272,90096,,-54,2011-01-06 11:57:00,0.0,,United Kingdom
549036,84993B,,-54,2011-04-05 17:09:00,0.0,,United Kingdom
549134,20758,,-54,2011-04-06 15:22:00,0.0,,United Kingdom
560214,16162L,,-54,2011-07-15 15:07:00,0.0,,United Kingdom
566977,48173C,,-54,2011-09-16 09:47:00,0.0,,United Kingdom
573482,21181,check,-54,2011-10-31 11:20:00,0.0,,United Kingdom
573491,21618,CHECK,-54,2011-10-31 11:56:00,0.0,,United Kingdom
574757,72802C,damages,-54,2011-11-07 10:08:00,0.0,,United Kingdom
540549,21587,,-53,2011-01-10 09:07:00,0.0,,United Kingdom
544342,22633,,-53,2011-02-18 09:44:00,0.0,,United Kingdom
548206,22469,,-53,2011-03-29 16:56:00,0.0,,United Kingdom
549342,35818B,,-53,2011-04-08 11:06:00,0.0,,United Kingdom
551243,51020B,adjust,-53,2011-04-27 11:49:00,0.0,,United Kingdom
560940,72127,,-53,2011-07-22 11:20:00,0.0,,United Kingdom
567645,21447,,-53,2011-09-21 14:27:00,0.0,,United Kingdom
542884,84748,,-52,2011-02-01 13:08:00,0.0,,United Kingdom
549133,20759,,-52,2011-04-06 15:22:00,0.0,,United Kingdom
555823,47021G,,-52,2011-06-07 12:06:00,0.0,,United Kingdom
561920,84352,Damages/samples,-52,2011-08-01 12:10:00,0.0,,United Kingdom
566066,15060B,,-52,2011-09-08 16:36:00,0.0,,United Kingdom
551838,35609A,,-51,2011-05-04 13:31:00,0.0,,United Kingdom
553413,21259,,-51,2011-05-17 09:45:00,0.0,,United Kingdom
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom
537466,21488,,-50,2010-12-07 10:33:00,0.0,,United Kingdom
540778,84029E,,-50,2011-01-11 11:15:00,0.0,,United Kingdom
542380,84917,,-50,2011-01-27 13:59:00,0.0,,United Kingdom
545127,22024,,-50,2011-02-28 12:04:00,0.0,,United Kingdom
548536,90010B,,-50,2011-03-31 17:34:00,0.0,,United Kingdom
549346,22033,,-50,2011-04-08 11:10:00,0.0,,United Kingdom
556301,22968,water damage,-50,2011-06-10 10:18:00,0.0,,United Kingdom
557030,21446,,-50,2011-06-16 13:30:00,0.0,,United Kingdom
559314,84584,?,-50,2011-07-07 13:51:00,0.0,,United Kingdom
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom
572689,84969,check,-50,2011-10-25 14:13:00,0.0,,United Kingdom
576366,23072,damages,-50,2011-11-14 18:30:00,0.0,,United Kingdom
552223,22524,,-49,2011-05-06 15:24:00,0.0,,United Kingdom
565046,22606,,-49,2011-08-31 17:04:00,0.0,,United Kingdom
565069,20665,,-49,2011-08-31 17:18:00,0.0,,United Kingdom
567363,23028,,-49,2011-09-19 16:58:00,0.0,,United Kingdom
568088,21641,,-49,2011-09-23 14:40:00,0.0,,United Kingdom
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom
573254,85135C,Damages,-49,2011-10-28 12:18:00,0.0,,United Kingdom
540008,85230F,,-48,2011-01-04 11:10:00,0.0,,United Kingdom
552653,22926,,-48,2011-05-10 14:12:00,0.0,,United Kingdom
553548,75131,,-48,2011-05-17 15:57:00,0.0,,United Kingdom
554287,22700,smashed,-48,2011-05-23 14:17:00,0.0,,United Kingdom
555332,84801A,wet damaged,-48,2011-06-02 11:11:00,0.0,,United Kingdom
556317,22857,sold as set on dotcom,-48,2011-06-10 10:48:00,0.0,,United Kingdom
567127,85230E,Damaged,-48,2011-09-16 14:01:00,0.0,,United Kingdom
572699,72818,,-48,2011-10-25 14:26:00,0.0,,United Kingdom
580990,21109,wet,-48,2011-12-06 16:54:00,0.0,,United Kingdom
547332,21613,,-47,2011-03-22 11:42:00,0.0,,United Kingdom
549150,79336,,-47,2011-04-06 15:32:00,0.0,,United Kingdom
552767,79164,,-47,2011-05-11 11:42:00,0.0,,United Kingdom
573318,84944,,-47,2011-10-28 18:11:00,0.0,,United Kingdom
577118,22286,check,-47,2011-11-17 18:05:00,0.0,,United Kingdom
548377,85016,,-46,2011-03-30 16:40:00,0.0,,United Kingdom
548989,72799F,,-46,2011-04-05 13:19:00,0.0,,United Kingdom
554328,21609,,-46,2011-05-23 16:49:00,0.0,,United Kingdom
565060,21165,,-46,2011-08-31 17:15:00,0.0,,United Kingdom
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom
572527,20984,damaged,-46,2011-10-24 15:35:00,0.0,,United Kingdom
579731,35648,check,-46,2011-11-30 14:23:00,0.0,,United Kingdom
540683,84546,,-45,2011-01-10 17:00:00,0.0,,United Kingdom
548269,22036,,-45,2011-03-30 11:35:00,0.0,,United Kingdom
549000,35972,,-45,2011-04-05 14:35:00,0.0,,United Kingdom
552222,21974,,-45,2011-05-06 15:22:00,0.0,,United Kingdom
556287,16043,,-45,2011-06-10 09:22:00,0.0,,United Kingdom
561523,20973,,-45,2011-07-27 17:38:00,0.0,,United Kingdom
569875,90195A,check,-45,2011-10-06 15:07:00,0.0,,United Kingdom
570711,21622,damages,-45,2011-10-12 10:14:00,0.0,,United Kingdom
537454,21349,,-44,2010-12-07 09:30:00,0.0,,United Kingdom
543656,84801B,,-44,2011-02-11 10:30:00,0.0,,United Kingdom
562384,23175,,-44,2011-08-04 15:41:00,0.0,,United Kingdom
567150,35817P,thrown away,-44,2011-09-16 15:29:00,0.0,,United Kingdom
537432,35833G,damages,-43,2010-12-06 16:10:00,0.0,,United Kingdom
549149,35649,,-43,2011-04-06 15:31:00,0.0,,United Kingdom
549935,35915C,damaged,-43,2011-04-13 11:16:00,0.0,,United Kingdom
577113,22271,check,-43,2011-11-17 17:58:00,0.0,,United Kingdom
543655,21717,,-42,2011-02-11 10:30:00,0.0,,United Kingdom
548339,21827,,-42,2011-03-30 14:08:00,0.0,,United Kingdom
556310,22944,sold as set on dotcom,-42,2011-06-10 10:44:00,0.0,,United Kingdom
556320,22922,sold as set on dotcom,-42,2011-06-10 10:50:00,0.0,,United Kingdom
558309,85132B,,-42,2011-06-28 11:03:00,0.0,,United Kingdom
567695,22688,,-42,2011-09-21 17:31:00,0.0,,United Kingdom
568405,22893,,-42,2011-09-27 10:36:00,0.0,,United Kingdom
574173,35923,check,-42,2011-11-03 11:46:00,0.0,,United Kingdom
575717,85175,check,-42,2011-11-10 18:02:00,0.0,,United Kingdom
541000,21632,,-41,2011-01-13 10:11:00,0.0,,United Kingdom
543783,20966,,-41,2011-02-11 16:45:00,0.0,,United Kingdom
544554,22588,,-41,2011-02-21 12:12:00,0.0,,United Kingdom
547346,21000,,-41,2011-03-22 11:56:00,0.0,,United Kingdom
552215,17096,,-41,2011-05-06 15:12:00,0.0,,United Kingdom
568371,22687,,-41,2011-09-26 16:48:00,0.0,,United Kingdom
577111,22587,check,-41,2011-11-17 17:55:00,0.0,,United Kingdom
579733,84581,check,-41,2011-11-30 14:24:00,0.0,,United Kingdom
537010,22162,,-40,2010-12-03 15:38:00,0.0,,United Kingdom
538837,85135B,,-40,2010-12-14 13:10:00,0.0,,United Kingdom
542882,22162,,-40,2011-02-01 12:55:00,0.0,,United Kingdom
542883,21448,,-40,2011-02-01 13:07:00,0.0,,United Kingdom
546146,20752,,-40,2011-03-09 16:41:00,0.0,,United Kingdom
547330,21894,,-40,2011-03-22 11:40:00,0.0,,United Kingdom
547950,35241,damages?,-40,2011-03-28 15:11:00,0.0,,United Kingdom
552225,22775,,-40,2011-05-06 15:26:00,0.0,,United Kingdom
553400,20803,damages,-40,2011-05-16 17:09:00,0.0,,United Kingdom
560110,21673,,-40,2011-07-15 09:51:00,0.0,,United Kingdom
560113,21865,,-40,2011-07-15 09:52:00,0.0,,United Kingdom
562382,22927,?,-40,2011-08-04 15:36:00,0.0,,United Kingdom
562391,22854,,-40,2011-08-04 16:02:00,0.0,,United Kingdom
570440,21424,damages,-40,2011-10-10 14:31:00,0.0,,United Kingdom
570873,23322,mouldy,-40,2011-10-12 16:41:00,0.0,,United Kingdom
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom
574198,21159,damaged,-40,2011-11-03 12:00:00,0.0,,United Kingdom
578145,22579,dotcom,-40,2011-11-23 11:07:00,0.0,,United Kingdom
579735,21793,check,-40,2011-11-30 14:25:00,0.0,,United Kingdom
579745,22043,check,-40,2011-11-30 14:39:00,0.0,,United Kingdom
548394,82494L,cracked,-39,2011-03-30 17:18:00,0.0,,United Kingdom
554299,20975,,-39,2011-05-23 14:28:00,0.0,,United Kingdom
558307,22088,,-39,2011-06-28 11:02:00,0.0,,United Kingdom
559378,21781,damages?,-39,2011-07-08 10:40:00,0.0,,United Kingdom
561484,77081,,-39,2011-07-27 13:41:00,0.0,,United Kingdom
574176,85054,check,-39,2011-11-03 11:48:00,0.0,,United Kingdom
575287,84508A,check,-39,2011-11-09 12:15:00,0.0,,United Kingdom
536764,84952C,,-38,2010-12-02 14:42:00,0.0,,United Kingdom
538061,21801,,-38,2010-12-09 13:39:00,0.0,,United Kingdom
549349,10123G,,-38,2011-04-08 11:13:00,0.0,,United Kingdom
551700,85144,,-38,2011-05-03 14:13:00,0.0,,United Kingdom
552218,84406B,,-38,2011-05-06 15:15:00,0.0,,United Kingdom
552221,21043,,-38,2011-05-06 15:20:00,0.0,,United Kingdom
557778,21161,,-38,2011-06-22 15:11:00,0.0,,United Kingdom
558520,21896,,-38,2011-06-30 10:25:00,0.0,,United Kingdom
560112,21683,,-38,2011-07-15 09:52:00,0.0,,United Kingdom
569121,21244,,-38,2011-09-30 13:03:00,0.0,,United Kingdom
570013,21395,,-38,2011-10-07 09:55:00,0.0,,United Kingdom
570596,21803,check,-38,2011-10-11 11:48:00,0.0,,United Kingdom
549037,84569C,,-37,2011-04-05 17:09:00,0.0,,United Kingdom
552224,84766,,-37,2011-05-06 15:25:00,0.0,,United Kingdom
563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom
568089,22245,,-37,2011-09-23 14:41:00,0.0,,United Kingdom
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom
576578,22412,,-37,2011-11-15 14:05:00,0.0,,United Kingdom
580383,20652,check,-37,2011-12-02 17:59:00,0.0,,United Kingdom
539980,35001W,,-36,2010-12-23 14:34:00,0.0,,United Kingdom
545219,20738,,-36,2011-02-28 17:04:00,0.0,,United Kingdom
547916,22459,,-36,2011-03-28 12:46:00,0.0,,United Kingdom
561476,21839,,-36,2011-07-27 13:29:00,0.0,,United Kingdom
563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom
563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom
571027,72816,,-36,2011-10-13 12:19:00,0.0,,United Kingdom
573258,85136C,damages,-36,2011-10-28 12:19:00,0.0,,United Kingdom
573489,85035B,check,-36,2011-10-31 11:48:00,0.0,,United Kingdom
575715,72802B,check,-36,2011-11-10 17:58:00,0.0,,United Kingdom
537426,84968E,check,-35,2010-12-06 15:36:00,0.0,,United Kingdom
541482,22837,,-35,2011-01-18 12:32:00,0.0,,United Kingdom
541487,85118,,-35,2011-01-18 13:19:00,0.0,,United Kingdom
558449,21807,,-35,2011-06-29 13:40:00,0.0,,United Kingdom
559376,48116,,-35,2011-07-08 10:38:00,0.0,,United Kingdom
560114,75172,,-35,2011-07-15 09:53:00,0.0,,United Kingdom
568401,21394,damages,-35,2011-09-27 10:30:00,0.0,,United Kingdom
574580,20751,check,-35,2011-11-04 17:44:00,0.0,,United Kingdom
580359,20775,,-35,2011-12-02 16:11:00,0.0,,United Kingdom
547997,20857,,-34,2011-03-29 10:22:00,0.0,,United Kingdom
549848,84531A,,-34,2011-04-12 14:51:00,0.0,,United Kingdom
556069,84226,,-34,2011-06-08 14:41:00,0.0,,United Kingdom
560037,22242,,-34,2011-07-14 14:00:00,0.0,,United Kingdom
570260,35933,,-34,2011-10-10 10:00:00,0.0,,United Kingdom
572996,23462,damages,-34,2011-10-27 11:22:00,0.0,,United Kingdom
544834,90200C,,-33,2011-02-24 10:15:00,0.0,,United Kingdom
545402,22862,,-33,2011-03-02 12:07:00,0.0,,United Kingdom
548366,84678,,-33,2011-03-30 15:50:00,0.0,,United Kingdom
554675,20903,,-33,2011-05-25 16:01:00,0.0,,United Kingdom
565370,82494L,crushed ctn,-33,2011-09-02 15:04:00,0.0,,United Kingdom
578738,21638,,-33,2011-11-25 11:33:00,0.0,,United Kingdom
579688,21116,,-33,2011-11-30 13:51:00,0.0,,United Kingdom
538158,20892,,-32,2010-12-09 17:17:00,0.0,,United Kingdom
547699,21143,,-32,2011-03-24 16:38:00,0.0,,United Kingdom
548620,84313B,Damaged,-32,2011-04-01 11:53:00,0.0,,United Kingdom
552050,84916,,-32,2011-05-06 10:08:00,0.0,,United Kingdom
554681,35916C,,-32,2011-05-25 16:04:00,0.0,,United Kingdom
561103,85103,stock creditted wrongly,-32,2011-07-25 11:23:00,0.0,,United Kingdom
569391,84625C,,-32,2011-10-03 17:13:00,0.0,,United Kingdom
569874,90180A,stock check,-32,2011-10-06 15:06:00,0.0,,United Kingdom
571915,21627,check,-32,2011-10-19 15:34:00,0.0,,United Kingdom
572543,22570,,-32,2011-10-24 16:24:00,0.0,,United Kingdom
542391,84455,,-31,2011-01-27 14:54:00,0.0,,United Kingdom
549008,21281,,-31,2011-04-05 14:38:00,0.0,,United Kingdom
549161,21518,,-31,2011-04-06 17:15:00,0.0,,United Kingdom
549506,22415,,-31,2011-04-08 15:07:00,0.0,,United Kingdom
554676,71143,,-31,2011-05-25 16:03:00,0.0,,United Kingdom
560722,16049,,-31,2011-07-20 13:37:00,0.0,,United Kingdom
561557,37477C,,-31,2011-07-28 10:21:00,0.0,,United Kingdom
566711,21578,,-31,2011-09-14 12:03:00,0.0,,United Kingdom
537004,21814,,-30,2010-12-03 15:34:00,0.0,,United Kingdom
537020,21807,,-30,2010-12-03 15:43:00,0.0,,United Kingdom
537032,21275,?,-30,2010-12-03 16:50:00,0.0,,United Kingdom
537449,21054,,-30,2010-12-07 09:26:00,0.0,,United Kingdom
541702,22451,,-30,2011-01-21 09:44:00,0.0,,United Kingdom
542367,82583,,-30,2011-01-27 12:57:00,0.0,,United Kingdom
542379,35922,,-30,2011-01-27 13:58:00,0.0,,United Kingdom
545135,22028,,-30,2011-02-28 12:06:00,0.0,,United Kingdom
546140,21527,damages,-30,2011-03-09 16:35:00,0.0,,United Kingdom
548209,21621,,-30,2011-03-29 17:21:00,0.0,,United Kingdom
548397,21195,,-30,2011-03-30 17:23:00,0.0,,United Kingdom
548677,72781,,-30,2011-04-01 16:40:00,0.0,,United Kingdom
549175,21171,,-30,2011-04-06 17:30:00,0.0,,United Kingdom
549180,84522,,-30,2011-04-06 17:34:00,0.0,,United Kingdom
551459,22173,,-30,2011-04-28 16:04:00,0.0,,United Kingdom
552331,22667,damaged,-30,2011-05-09 10:24:00,0.0,,United Kingdom
553394,15058A,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
553395,15058C,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom
554020,22518,,-30,2011-05-20 13:17:00,0.0,,United Kingdom
554678,85086A,,-30,2011-05-25 16:03:00,0.0,,United Kingdom
556306,37479B,sold as set by dotcom,-30,2011-06-10 10:38:00,0.0,,United Kingdom
556307,37479P,sold as set on dotcom,-30,2011-06-10 10:39:00,0.0,,United Kingdom
556309,22856,sold as set on dotcom,-30,2011-06-10 10:44:00,0.0,,United Kingdom
556312,22924,sold as set on dotcom,-30,2011-06-10 10:46:00,0.0,,United Kingdom
562653,21359,,-30,2011-08-08 13:35:00,0.0,,United Kingdom
567933,84422,Dagamed,-30,2011-09-22 17:49:00,0.0,,United Kingdom
569855,23412,?,-30,2011-10-06 14:27:00,0.0,,United Kingdom
572686,23118,Breakages,-30,2011-10-25 14:03:00,0.0,,United Kingdom
572687,20840,damages,-30,2011-10-25 14:05:00,0.0,,United Kingdom
577112,22586,check,-30,2011-11-17 17:55:00,0.0,,United Kingdom
581198,22025,check,-30,2011-12-07 18:26:00,0.0,,United Kingdom
581213,22576,check,-30,2011-12-07 18:38:00,0.0,,United Kingdom
540558,21258,?,-29,2011-01-10 10:04:00,0.0,,United Kingdom
549374,20775,,-29,2011-04-08 11:29:00,0.0,,United Kingdom
556944,84800L,,-29,2011-06-15 16:54:00,0.0,,United Kingdom
561553,21392,,-29,2011-07-28 10:20:00,0.0,,United Kingdom
567113,85215,Damaged,-29,2011-09-16 13:39:00,0.0,,United Kingdom
572557,22427,damages,-29,2011-10-24 17:44:00,0.0,,United Kingdom
580377,84609,damages,-29,2011-12-02 17:52:00,0.0,,United Kingdom
538173,22353,,-28,2010-12-10 09:35:00,0.0,,United Kingdom
548537,90173,,-28,2011-03-31 17:35:00,0.0,,United Kingdom
549330,84251J,,-28,2011-04-08 10:53:00,0.0,,United Kingdom
569876,90210D,check,-28,2011-10-06 15:08:00,0.0,,United Kingdom
573670,22176,check,-28,2011-10-31 17:02:00,0.0,,United Kingdom
577116,21165,check,-28,2011-11-17 18:04:00,0.0,,United Kingdom
579683,21868,check,-28,2011-11-30 13:35:00,0.0,,United Kingdom
546126,35611B,thrown away,-27,2011-03-09 14:52:00,0.0,,United Kingdom
548110,21911,,-27,2011-03-29 12:20:00,0.0,,United Kingdom
549270,84856L,,-27,2011-04-07 12:48:00,0.0,,United Kingdom
556012,15044B,,-27,2011-06-08 11:45:00,0.0,,United Kingdom
561481,20684,,-27,2011-07-27 13:38:00,0.0,,United Kingdom
565042,85185B,,-27,2011-08-31 17:01:00,0.0,,United Kingdom
567061,84877B,,-27,2011-09-16 11:42:00,0.0,,United Kingdom
567063,23135,,-27,2011-09-16 11:50:00,0.0,,United Kingdom
571689,85135B,,-27,2011-10-18 14:28:00,0.0,,United Kingdom
548999,84743C,damages,-26,2011-04-05 14:34:00,0.0,,United Kingdom
552768,22087,,-26,2011-05-11 11:43:00,0.0,,United Kingdom
562279,21391,,-26,2011-08-04 10:28:00,0.0,,United Kingdom
569817,21870,,-26,2011-10-06 12:09:00,0.0,,United Kingdom
573734,72818,check,-26,2011-10-31 17:19:00,0.0,,United Kingdom
576436,22943,check,-26,2011-11-15 11:27:00,0.0,,United Kingdom
579681,21615,check,-26,2011-11-30 13:33:00,0.0,,United Kingdom
581210,23395,check,-26,2011-12-07 18:36:00,0.0,,United Kingdom
537013,35965,,-25,2010-12-03 15:40:00,0.0,,United Kingdom
546661,22777,,-25,2011-03-15 14:33:00,0.0,,United Kingdom
547598,21332,,-25,2011-03-24 11:24:00,0.0,,United Kingdom
548002,21051,,-25,2011-03-29 10:27:00,0.0,,United Kingdom
548396,22719,sold as 22467,-25,2011-03-30 17:21:00,0.0,,United Kingdom
549159,22052,,-25,2011-04-06 17:14:00,0.0,,United Kingdom
550922,22784,damages,-25,2011-04-21 14:29:00,0.0,,United Kingdom
552763,21137,,-25,2011-05-11 11:33:00,0.0,,United Kingdom
560423,16169K,,-25,2011-07-18 15:15:00,0.0,,United Kingdom
570294,84249A,damaged,-25,2011-10-10 12:00:00,0.0,,United Kingdom
571037,20669,,-25,2011-10-13 12:58:00,0.0,,United Kingdom
578524,22810,check,-25,2011-11-24 14:20:00,0.0,,United Kingdom
537401,84898F,,-24,2010-12-06 14:37:00,0.0,,United Kingdom
537452,20941,,-24,2010-12-07 09:28:00,0.0,,United Kingdom
538054,85167B,,-24,2010-12-09 13:34:00,0.0,,United Kingdom
549043,84990,,-24,2011-04-05 17:26:00,0.0,,United Kingdom
549142,35650,,-24,2011-04-06 15:26:00,0.0,,United Kingdom
549695,84751B,,-24,2011-04-11 13:50:00,0.0,,United Kingdom
556316,22128,sold as set on dotcom,-24,2011-06-10 10:48:00,0.0,,United Kingdom
556321,79163,sold as set on dotcom,-24,2011-06-10 10:50:00,0.0,,United Kingdom
557029,22480,,-24,2011-06-16 13:29:00,0.0,,United Kingdom
558890,84857C,,-24,2011-07-04 15:34:00,0.0,,United Kingdom
562464,20701,,-24,2011-08-05 11:31:00,0.0,,United Kingdom
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom
567694,22665,,-24,2011-09-21 17:30:00,0.0,,United Kingdom
573494,47503H,check,-24,2011-10-31 11:57:00,0.0,,United Kingdom
574516,22162,,-24,2011-11-04 13:38:00,0.0,,United Kingdom
577115,85035C,check,-24,2011-11-17 18:02:00,0.0,,United Kingdom
578837,35833P,check,-24,2011-11-25 15:51:00,0.0,,United Kingdom
549006,84508B,,-23,2011-04-05 14:38:00,0.0,,United Kingdom
549849,84531B,,-23,2011-04-12 14:51:00,0.0,,United Kingdom
551328,21320,,-23,2011-04-27 16:08:00,0.0,,United Kingdom
551723,22136,,-23,2011-05-03 16:51:00,0.0,,United Kingdom
553651,46126A,,-23,2011-05-18 11:06:00,0.0,,United Kingdom
557851,85130A,,-23,2011-06-23 10:57:00,0.0,,United Kingdom
560425,81950B,,-23,2011-07-18 15:15:00,0.0,,United Kingdom
